round_number,emotion,text_id,timestamp,prolific_id,anger,boredom,disgust,fear,guilt,joy,pride,relief,sadness,shame,surprise,trust,generated_text,hidden_emo_text,event_duration,emotion_duration,intensity,confidence,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,previous_participation,age,gender,education,ethnicity,extravert,critical,dependable,anxious,open,quiet,sympathetic,disorganized,calm,conventional,did_you_lie?,original_demographics
round-3,surprise,31247,2021/09/03 10:55:36 pm EET,e1b2c1b21ad212cdb9ae245a10afdb13,1,1,1,1,1,3,1,1,1,1,1,4,I was offered a place on my postgraduate course in University,I was offered a place on my postgraduate course in University,seconds,days,5,5,5,2,3,5,1,5,1,2,5,4,5,5,1,5,1,5,1,1,4,1,1,"No, I participated before and answered the next set of questions.",21,Female,Undergraduate degree (BA/BSc/other),European,3,3,7,7,7,7,7,2,5,2,--,COPIED FROM: text id 3211
round-4,joy,4806,2021/09/20 1:50:02 am EET,fba2177fcf1c169dd45e575b55cad8d1,1,2,1,1,1,1,1,1,1,1,1,1,I played with a kitten,I played with a kitten,hours,hours,4,5,1,3,4,5,1,1,1,2,4,3,2,3,5,5,1,5,1,1,4,1,1,"No, I participated before and answered the next set of questions.",28,Female,Undergraduate degree (BA/BSc/other),East Asian,5,2,7,7,6,6,6,2,6,5,--,COPIED FROM: text id 4826
round-5,guilt,51035,2021/10/06 3:37:55 pm EET,7da61b14ac2d58703528b02bcee2e042,1,3,1,2,1,2,2,2,3,2,2,2,I feel like a bad mother,I feel like a bad mother,weeks,weeks,5,5,1,5,5,1,5,4,2,5,5,5,1,4,3,3,1,1,4,1,3,5,5,"No, I participated before and answered the next set of questions.",31,Female,Secondary education,European,2,5,6,6,5,6,4,4,4,4,The event really happened in my life.,COPIED FROM: text id 52667
round-4,sadness,41456,2021/09/20 12:52:17 am EET,1b68161f1d49dd516b0a97e6340032d7,2,2,2,2,2,4,4,3,2,1,4,3,I felt SADNESS when I had to break up with this guy I was falling in love with because I could tell he wasn't feeling the same way and I needed him to be feeling and thinking about me and he wasn't.,I felt ... when I had to break up with this guy I was falling in love with because I could tell he wasn't feeling the same way and I needed him to be feeling and thinking about me and he wasn't.,minutes,weeks,5,5,2,2,2,2,4,4,1,5,4,2,1,3,4,4,1,2,1,1,4,3,4,"No, I participated before and answered the next set of questions.",25,Female,Undergraduate degree (BA/BSc/other),North American,5,7,6,4,5,3,3,2,4,2,--,COPIED FROM: text id 4397
round-4,surprise,41683,2021/09/20 2:22:01 am EET,e81d5456983a6a2dc6386a4cda98e6e9,1,3,1,1,1,4,1,1,1,1,1,1,My sister told me she was pregnant,My sister told me she was pregnant,seconds,minutes,4,4,5,3,2,5,1,5,1,1,4,2,4,4,1,4,1,1,1,1,4,1,3,"Yes, first time, I will answer the following questions.",32,Female,Secondary education,Prefer not to answer,2,1,3,2,5,4,6,4,5,1,--,ORIGINAL
round-5,no-emotion,51433,2021/10/06 2:39:37 pm EET,3c88e367f42e666466087bbba9933da8,1,3,3,2,1,4,2,5,1,3,3,5,I felt no particular emotion  the day I lost my faulty phone. This was a phone that was giving  me a lot of issues and it got misplaced  on my way to work. I was amazed how I didn't  bother about  it.,I felt ...  the day I lost my faulty phone. This was a phone that was giving  me a lot of issues and it got misplaced  on my way to work. I was amazed how I didn't  bother about  it.,minutes,minutes,4,5,5,5,2,4,3,3,3,5,1,2,4,4,3,4,3,2,3,3,5,5,2,"No, I participated before and answered the next set of questions.",39,Male,Graduate degree (MA/MSc/MPhil/other),North American,6,4,7,2,7,6,7,1,7,4,The event really happened in my life.,COPIED FROM: text id 5539
round-5,trust,52783,2021/10/06 5:48:36 pm EET,89e3e613e8bd71f66ea4e808a496df65,1,3,1,1,1,2,1,1,1,1,1,1,"I opened up to my boyfriend about my mental health, and my feelings of depression.","I opened up to my boyfriend about my mental health, and my feelings of depression.",hours,weeks,5,5,4,2,2,2,4,4,3,4,1,4,1,2,2,2,3,3,3,1,5,3,4,"Yes, first time, I will answer the following questions.",22,Female,Graduate degree (MA/MSc/MPhil/other),South Asian,2,2,6,6,5,7,6,2,3,3,The event really happened in my life.,ORIGINAL
round-4,no-emotion,4901,2021/09/20 2:18:02 am EET,a4a64918c8d7eed4c1e0ccd1f98e4698,1,1,1,1,1,1,1,1,1,1,1,1,I went to the gym,I went to the gym,minutes,hours,4,5,2,4,3,4,2,4,3,5,1,3,4,3,4,4,1,2,1,1,4,1,4,"No, I participated before and answered the next set of questions.",19,Female,Secondary education,European,6,2,4,3,5,4,7,2,6,6,--,COPIED FROM REJECTED: text id 41389
round-4,trust,41773,2021/09/20 12:06:38 am EET,24422fabf6223f9ddc670656a3bbf596,1,2,1,1,1,2,1,1,1,1,1,2,I got married and had to be a wife.,I got married and had to be a wife.,weeks,weeks,4,4,1,3,4,5,1,5,4,5,4,4,4,2,3,5,1,4,1,1,4,1,2,"No, I participated before and answered the next set of questions.",34,Female,Graduate degree (MA/MSc/MPhil/other),East Asian,6,5,6,4,5,4,6,3,6,5,--,COPIED FROM: text id 446
round-3,joy,3637,2021/09/03 9:24:29 pm EET,75120f03a6e9a13e0f9a98684618ca13,1,2,1,1,1,2,2,2,1,1,1,3,I finish a long hike because I have a feeling of accomplishment,I finish a long hike because I have a feeling of accomplishment,hours,hours,4,5,2,4,4,5,1,3,4,4,2,4,5,3,4,2,2,3,1,1,4,1,4,"Yes, first time, I will answer the following questions.",25,Female,Undergraduate degree (BA/BSc/other),Mixed,5,2,3,6,7,5,6,2,6,1,--,ORIGINAL
round-5,sadness,52192,2021/10/06 6:25:46 pm EET,d125f2cf3d4a15fd8868e57d903e22a2,1,3,1,1,1,3,2,1,1,1,1,1,I felt sadness when I weighed myself this morning and Im still not under 175,I felt ... when I weighed myself this morning and Im still not under 175,seconds,seconds,3,5,5,5,5,1,5,1,5,1,1,5,3,1,5,1,5,3,3,3,3,4,1,"Yes, first time, I will answer the following questions.",28,Female,High school,North American,1,5,5,6,5,7,6,2,3,1,The event really happened in my life.,ORIGINAL
round-5,no-emotion,51545,2021/10/06 5:16:52 pm EET,ed9dcdbcf8ec80433c892c3e477e7bcc,1,1,1,1,1,1,1,1,1,1,1,1,I completed my first rug I made and felt nothing much,I completed my first rug I made and felt ...,days,hours,1,5,2,2,5,2,2,1,1,5,2,2,4,2,4,2,2,1,1,1,3,1,2,"No, I participated before and answered the next set of questions.",22,Female,Graduate degree (MA/MSc/MPhil/other),European,5,5,6,7,6,4,6,2,3,2,The event really happened in my life.,COPIED FROM: text id 51274
round-6,no-emotion,6591,2021/11/01 10:00:34 pm CET,518c9890bc48cb46c04c1ae9e6cf64a5,1,3,1,1,1,1,1,1,1,1,1,1,"my friend got bitten by a cat and may have had rabies but chances were extremely low. she told me, i didn't really care until the results were back the following week.","my friend got bitten by a cat and may have had rabies but chances were extremely low. she told me, i didn't really care until the results were back the following week.",minutes,I had none,1,4,5,1,1,1,1,1,5,1,5,1,1,3,1,3,5,3,1,1,2,1,1,"No, I participated before and answered the next set of questions.",30,Female,Undergraduate degree (BA/BSc/other),European,6,1,7,1,7,1,5,1,5,1,The event really happened in my life.,COPIED FROM: text id 61034
round-3,pride,3844,2021/09/03 10:24:11 pm EET,a3c17def286f05ae71c49a47dcf0f146,1,1,1,1,1,2,2,2,1,1,1,1,I won man of the match,I won man of the match,hours,weeks,4,5,2,4,2,4,2,1,2,4,2,2,4,3,5,2,2,3,1,1,5,1,5,"Yes, first time, I will answer the following questions.",40,Male,High school,European,5,3,6,4,6,5,6,2,7,2,--,ORIGINAL
round-5,disgust,5537,2021/10/06 2:28:54 pm EET,d9e62e61cc151eab3cd5b2bedc08b381,1,3,1,1,1,1,1,1,1,1,1,1,my toddler unexpectedly vomited all over me,my toddler unexpectedly vomited all over me,seconds,minutes,4,5,5,2,2,1,5,1,4,1,3,3,1,5,1,2,5,2,1,1,5,2,4,"No, I participated before and answered the next set of questions.",28,Female,Undergraduate degree (BA/BSc/other),South Asian,2.5,1,6,2,5.5,5,5.5,1,5,2.5,The event really happened in my life.,"AVERAGED: text id 3296, 574"
round-4,joy,4849,2021/09/20 1:00:17 am EET,db4ccce11bcdb52100541820faf6d916,1,3,1,1,1,2,1,1,1,1,1,1,I felt joy when I went for a walk in the park with my family and we sat down enjoying the view while having a picnic.,I felt ... when I went for a walk in the park with my family and we sat down enjoying the view while having a picnic.,minutes,minutes,2,4,3,3,4,4,1,1,1,3,4,3,3,1,3,3,1,3,2,1,1,1,2,"Yes, first time, I will answer the following questions.",34,Male,Graduate degree (MA/MSc/MPhil/other),Australian/New Zealander,5,5,6,4,3,3,5,5,6,6,--,ORIGINAL
round-5,anger,5233,2021/10/06 3:34:59 pm EET,f93ffe53dd51e7a915c1f96f707bc423,1,2,1,1,1,1,2,2,1,1,1,2,"i felt anger at university, where during the pandemic we still had to may £9000, even though we did not receive any service or lectures.","i felt ... at university, where during the pandemic we still had to may £9000, even though we did not receive any service or lectures.",weeks,weeks,5,5,4,2,3,2,4,4,4,1,1,4,5,3,1,5,4,1,4,4,4,4,4,"No, I participated before and answered the next set of questions.",22,Female,Undergraduate degree (BA/BSc/other),South Asian,2,5,6,5,4,6,6,2,6,6,The event really happened in my life.,COPIED FROM: text id 51899
round-4,disgust,4448,2021/09/20 1:19:17 am EET,8cffb0b29bdc89c7190141c2ab939ac4,2,1,2,1,1,2,3,3,2,1,2,2,I felt disgust when my wife told me she threw away all my console games because I didn't take her out for dinner. I told her I couldn't take her out because I had an appointment with my friends in an online game that night. So the next day she told me she threw them all away.,I felt ... when my wife told me she threw away all my console games because I didn't take her out for dinner. I told her I couldn't take her out because I had an appointment with my friends in an online game that night. So the next day she told me she threw them all away.,minutes,minutes,4,4,4,3,4,1,5,4,1,5,3,3,1,1,1,3,1,3,2,1,3,2,3,"No, I participated before and answered the next set of questions.",29,Male,Doctorate degree (PhD/other),European,6,2,4,6,5,6,7,3,6,2,--,COPIED FROM: text id 4116
round-5,relief,51923,2021/10/06 2:59:08 pm EET,4100cda57dcd76fd39661b22e288d427,1,2,1,1,1,2,2,2,1,1,1,3,when I submitted an urgent project at work with minutes to spare,when I submitted an urgent project at work with minutes to spare,minutes,hours,5,5,5,4,3,2,4,3,2,4,2,4,4,4,3,2,2,3,3,1,4,2,4,"No, I participated before and answered the next set of questions.",38,Male,Undergraduate degree (BA/BSc/other),European,5,5,6,3,6,4,6,3,6,3,The event really happened in my life.,COPIED FROM: text id 52315
round-3,sadness,31085,2021/09/03 10:46:19 pm EET,296c55a7afa8004543fe1b6d2f63ed00,2,1,1,2,1,3,2,2,1,1,2,2,I discovered on Instagram that I was being cheated on,I discovered on Instagram that I was being cheated on,seconds,weeks,5,5,5,1,1,1,5,3,3,4,5,4,1,2,1,5,2,3,5,5,5,5,5,"Yes, first time, I will answer the following questions.",24,Female,Graduate degree (MA/MSc/MPhil/other),African,3,2,6,6,3,4,3,2,2,2,--,ORIGINAL
round-3,relief,3899,2021/09/03 10:16:55 pm EET,8e8334b3b8232a6feb1cd72f5935cb2c,1,1,1,1,1,2,2,1,1,1,1,4,I finished my maths work minutes before a cutoff deadline,I finished my maths work minutes before a cutoff deadline,weeks,minutes,3,5,2,3,4,3,2,4,1,4,4,5,3,5,4,2,1,5,1,1,5,1,5,"No, I participated before and answered the next set of questions.",20,Male,High school,European,2,6,5,4,3,3,4,5,5,3,--,COPIED FROM REJECTED: text id 34
round-4,no-emotion,41016,2021/09/20 2:32:18 am EET,c39597bb90b407c47e1e83373b16fcbe,1,1,1,1,1,1,1,1,1,1,1,1,When I was little a teacher at my school died,When I was little a teacher at my school died,seconds,seconds,1,2,4,1,1,1,1,1,5,1,5,1,1,3,1,5,5,4,1,1,4,1,1,"No, I participated before and answered the next set of questions.",43,Gender Variant/Non-Conforming,Graduate degree (MA/MSc/MPhil/other),Mixed,1,3,6,6,4,4,4,2,4,1,--,COPIED FROM REJECTED: text id 41662
round-6,fear,6319,2021/11/01 8:10:30 pm CET,f7fcfeb95b834fcab672a02e7419696a,1,2,1,1,1,2,2,2,1,1,1,2,"I felt FEAR after I had watched the newest Halloween movie (Halloween Kills (2021)) not because I was scared of the movie, but because of the environment I was in. It was the day before Halloween and I was in San Antonio in a friends townhouse, on the couch, right next to the front door. Throughout the night, my girlfriend and I both heard strange popping noises along with other peculiar sounds, and her fear heightened mine, making sleeping much harder.","I felt ... after I had watched the newest Halloween movie (Halloween Kills (2021)) not because I was ... of the movie, but because of the environment I was in. It was the day before Halloween and I was in San Antonio in a friends townhouse, on the couch, right next to the front door. Throughout the night, my girlfriend and I both heard strange popping noises along with other peculiar sounds, and her ... heightened mine, making sleeping much harder.",hours,hours,4,5,4,2,2,2,4,2,3,2,2,2,2,2,2,3,3,3,2,2,4,4,3,"No, I participated before and answered the next set of questions.",20,Male,Undergraduate degree (BA/BSc/other),North American,5,5,3,3,5,5,6,4,4,3,The event really happened in my life.,COPIED FROM: text id 60
round-5,no-emotion,51332,2021/10/06 2:22:14 pm EET,07210d2331f9b6bfda48de8961046928,1,2,1,1,1,4,5,4,1,1,1,5,the new president of the United States Joe Biden was elected,the new president of the United States Joe Biden was elected,minutes,I had none,1,5,5,4,3,3,2,1,2,1,4,2,2,1,1,4,2,5,2,2,1,1,1,"No, I participated before and answered the next set of questions.",65,Female,Undergraduate degree (BA/BSc/other),European,4,4,4,5,5,6,5,2,7,5,The event really happened in my life.,COPIED FROM REJECTED: text id 5595
round-5,sadness,52065,2021/10/06 3:09:31 pm EET,45c43eb5849ee5613944d55099ae9f80,1,4,1,1,1,2,1,1,4,1,1,1,"I lost my grandmother, this was something I knew was coming as she had been unwell for a while. So when it happened, I felt sad, but this sadness became more intense during the funeral when it felt more real. I also find myself reflecting and feeling very sad, more than I was at the moment I found out.","I lost my grandmother, this was something I knew was coming as she had been unwell for a while. So when it happened, I felt ..., but this ... became more intense during the funeral when it felt more real. I also find myself reflecting and feeling very ..., more than I was at the moment I found out.",minutes,weeks,4,5,3,3,4,1,5,5,5,1,1,5,1,1,1,1,5,3,1,1,3,4,4,"No, I participated before and answered the next set of questions.",24,Male,Graduate degree (MA/MSc/MPhil/other),Mixed White Chinese,5,5,6,5,5,5,6,2,5,4,The event really happened in my life.,COPIED FROM: text id 51115
round-5,disgust,5666,2021/10/06 3:27:47 pm EET,33dc5e2395d3e1151e84aea285e62c0c,1,1,1,1,1,1,1,1,1,1,1,1,being sexually harrassed in a nightclub,being sexually harrassed in a nightclub,seconds,days,5,5,5,1,1,1,5,1,1,1,5,1,1,5,1,5,1,1,5,5,5,4,5,"No, I participated before and answered the next set of questions.",34,Female,Undergraduate degree (BA/BSc/other),European,3,5,6,5,7,6,7,4,4,2,The event really happened in my life.,COPIED FROM: text id 5988
round-4,boredom,4279,2021/09/20 12:50:06 am EET,38645a50baf4a081323aa8ad215d0a18,1,2,1,1,1,3,1,3,1,1,1,2,I remember the last time I went out for my weekend leisure time and exercise I normally go out for and this day I was unaccompanied by my wife and my friends happen not to be present so I felt really Bored all through my time at the place.,I remember the last time I went out for my weekend leisure time and exercise I normally go out for and this day I was unaccompanied by my wife and my friends happen not to be present so I felt really ... all through my time at the place.,hours,hours,4,5,1,3,2,1,4,2,2,1,1,1,3,1,1,1,1,1,1,1,4,1,3,"Yes, first time, I will answer the following questions.",30,Male,Undergraduate degree (BA/BSc/other),North American,5,2,7,1,5,3,6,1,6,1,--,ORIGINAL
round-2,no-emotion,2112,2021/07/20 7:25:29 pm CET,175f826e4bf4ef42ee78185537248c81,1,3,1,2,1,2,1,1,1,1,1,1,I felt no particular emotion because of my continuing chronic pain,I felt ... because of my continuing chronic pain,weeks,I had none,4,4,3,2,2,1,5,4,4,1,1,2,1,4,1,1,5,1,4,1,4,5,5,"No, I participated before and answered the next set of questions.",18,Female,Secondary education,European,5,2,5,6,3,7,6,2,3,2,--,COPIED FROM: text id 2194
round-4,trust,41903,2021/09/20 1:10:39 am EET,e98897d9d0d4fc6fac1d5fbb26749711,1,5,1,1,1,1,1,1,1,1,1,1,When I reached for the hand of a lifeguard,When I reached for the hand of a lifeguard,minutes,minutes,5,5,5,1,1,1,5,1,1,5,1,4,1,5,1,5,1,5,1,1,5,5,5,"No, I participated before and answered the next set of questions.",46,Female,Undergraduate degree (BA/BSc/other),European,2,6,5,7,3,6,7,4,3,3,--,COPIED FROM REJECTED: text id 4192
round-4,fear,4520,2021/09/20 12:27:39 am EET,95f6ba82430a5b44af213101370eadee,1,3,1,1,1,1,1,1,1,1,1,1,My child was rushed to hospital after a freak accident,My child was rushed to hospital after a freak accident,days,weeks,5,5,5,1,1,1,5,5,1,2,3,1,1,5,1,5,5,1,1,1,5,4,5,"No, I participated before and answered the next set of questions.",38,Female,High school,Scottish,3,5,6,6,3,6,5,1,3,3,--,COPIED FROM: text id 412
round-5,disgust,5560,2021/10/06 2:28:15 pm EET,02a0135e22dc5c6aece75fb1b2a75a81,1,2,1,1,1,4,4,3,1,1,1,4,I felt disgust when I saw how someone was treated in my workplace.,I felt ... when I saw how someone was treated in my workplace.,days,weeks,5,5,2,3,4,1,5,1,1,1,5,5,1,3,4,5,1,3,5,3,3,3,3,"Yes, first time, I will answer the following questions.",41,Female,Graduate degree (MA/MSc/MPhil/other),European,6,5,6,5,6,2,7,1,4,1,The event really happened in my life.,ORIGINAL
round-5,anger,5236,2021/10/06 3:35:31 pm EET,1f9313bc146fa7f519722689a736b36a,1,2,1,1,2,1,1,1,2,2,1,1,I felt anger when the man that sexually assaulted me as a child walked away from prison with no sentence,I felt ... when the man that sexually assaulted me as a child walked away from prison with no sentence,weeks,weeks,5,5,1,5,5,1,5,5,1,3,5,2,5,2,1,5,5,5,5,5,5,5,5,"No, I participated before and answered the next set of questions.",26,Female,Undergraduate degree (BA/BSc/other),European,6,4,4,7,5,3,7,7,2,2,The event really happened in my life.,COPIED FROM: text id 52435
round-5,boredom,5345,2021/10/06 1:25:41 pm EET,f6e71f410c6f7312a3d766e5046f4873,1,2,1,1,1,4,2,4,1,1,2,5,there was nobody around to talk to and i was alone,there was nobody around to talk to and i was alone,days,days,4,4,1,5,3,1,4,1,2,4,1,3,4,2,4,1,1,3,1,1,4,4,5,"No, I participated before and answered the next set of questions.",37,Male,Graduate degree (MA/MSc/MPhil/other),Prefer not to answer,5,2,6,3,7,2,6,1,6,1,The event really happened in my life.,COPIED FROM: text id 5116
round-5,surprise,52529,2021/10/06 3:16:14 pm EET,a579784a1d81222bec680d9c0b8d8d6b,1,1,1,1,1,1,1,1,2,1,1,1,I was accepted to adopt two pet kittens in a week after having spent so long looking,I was accepted to adopt two pet kittens in a week after having spent so long looking,days,weeks,5,4,3,4,2,5,1,5,4,4,4,2,5,5,4,4,1,5,1,1,5,1,4,"No, I participated before and answered the next set of questions.",25,Female,Undergraduate degree (BA/BSc/other),European,2,7,3,7,3,7,4,4,1,2,The event really happened in my life.,COPIED FROM: text id 51173
round-7,boredom,737,2021/11/10 12:15:37 am CET,c5d463109ada557ad63c2aaef9c4b4ef,1,3,1,1,1,1,1,1,2,1,1,1,my coworker was rambling on about her weekend and I wasn't feeling very interested in the events.,my coworker was rambling on about her weekend and I wasn't feeling very interested in the events.,minutes,minutes,4,5,1,4,5,2,4,1,3,1,5,3,1,4,3,5,1,5,1,1,4,2,2,"Yes, first time, I will answer the following questions.",28,Female,Undergraduate degree (BA/BSc/other),European,2,2,5,3,5,6,6,5,5,6,The event really happened in my life.,ORIGINAL
