round_number,emotion,text_id,timestamp,prolific_id,anger,boredom,disgust,fear,guilt,joy,pride,relief,sadness,shame,surprise,trust,generated_text,hidden_emo_text,event_duration,emotion_duration,intensity,confidence,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,previous_participation,age,gender,education,ethnicity,extravert,critical,dependable,anxious,open,quiet,sympathetic,disorganized,calm,conventional,did_you_lie?,original_demographics
round-4,trust,41810,2021/09/20 2:03:01 am EET,8e0aeb1fe708813f46cbb9321895fbb1,2,1,1,1,2,1,1,3,2,2,1,1,"I was driving home tonight with my family in the car. We were driving on the highway at a considerable speed. There were break lights up ahead on the road, the cars were slowing down because of construction on the side of the road. I quickly told the driver and he quickly and efficiently slowed down and avoided a possible collision.","I was driving home tonight with my family in the car. We were driving on the highway at a considerable speed. There were break lights up ahead on the road, the cars were slowing down because of construction on the side of the road. I quickly told the driver and he quickly and efficiently slowed down and avoided a possible collision.",seconds,minutes,4,4,5,3,3,1,4,3,3,3,4,3,2,5,4,4,3,2,4,3,4,5,4,"No, I participated before and answered the next set of questions.",35,Female,Undergraduate degree (BA/BSc/other),North American,4,5,6,6,6,6,6,4,5,4,--,COPIED FROM: text id 41841
round-7,joy,789,2021/11/09 11:59:36 pm CET,a663e77fbd8571eba57e1f28950ffc89,2,2,1,1,1,1,1,1,1,1,1,3,i farted on camera when recording myself in my newfound forest of peace in a private spot,i farted on camera when recording myself in my newfound forest of peace in a private spot,minutes,hours,4,5,4,3,3,5,1,3,4,5,1,1,4,1,3,1,3,4,1,1,2,1,1,"No, I participated before and answered the next set of questions.",24,Male,Undergraduate degree (BA/BSc/other),South Asian,5,6,3,6,5,5,4,5,2,2,The event really happened in my life.,COPIED FROM: text id 7157
round-5,relief,51981,2021/10/06 6:16:00 pm EET,40fbf9132a2451748823ede94f9ebf2f,1,2,1,2,3,3,3,2,1,1,1,1,When we completed on our house sale,When we completed on our house sale,minutes,hours,4,4,2,1,3,5,2,4,1,5,4,4,5,4,4,4,3,4,2,1,4,3,4,"Yes, first time, I will answer the following questions.",34,Female,Undergraduate degree (BA/BSc/other),European,3,6,6,6,2,5,5,1,5,1,The event really happened in my life.,ORIGINAL
round-4,trust,41807,2021/09/20 2:00:02 am EET,14fb2754892ec2a13e850cdfdb76039c,1,3,1,2,1,3,2,4,1,1,1,3,"when I told y friend, Jeremy a secret I had kept in a long while. A series of events occurred that made my mum to probe him to find out some information. He disclosing this to her positions him to let this secret out. However, when my mum spoke to me ; I was somewhat worried that she might have come to the knowledge of the secret I shared with my good friend.  This turned out not to be. I really came to trust Jeremy very much and know that he is not only a friend, but a brother and confidante and that he always has my back no matter what.","when I told y friend, Jeremy a secret I had kept in a long while. A series of events occurred that made my mum to probe him to find out some information. He disclosing this to her positions him to let this secret out. However, when my mum spoke to me ; I was somewhat worried that she might have come to the knowledge of the secret I shared with my good friend.  This turned out not to be. I really came to ... Jeremy very much and know that he is not only a friend, but a brother and confidante and that he always has my back no matter what.",hours,minutes,4,4,2,3,1,1,4,4,2,3,5,3,2,3,2,3,4,2,3,2,4,4,5,"Yes, first time, I will answer the following questions.",21,Male,Undergraduate degree (BA/BSc/other),European,5,1,6,4,7,5,6,2,6,2,--,ORIGINAL
round-5,anger,5177,2021/10/06 3:43:17 pm EET,541e823c967e9ab61df1e6736be4f3b4,1,1,1,1,1,1,1,1,1,1,1,1,garage constantly using residents only parking as their overflow car park.,garage constantly using residents only parking as their overflow car park.,weeks,weeks,5,5,1,5,3,1,5,4,1,1,5,4,2,1,4,5,1,1,5,5,3,5,3,"Yes, first time, I will answer the following questions.",51,Male,Secondary education,English,2,4,5,2,5,5,6,2,4,2,The event really happened in my life.,ORIGINAL
round-5,disgust,5573,2021/10/06 2:38:23 pm EET,3c090e7882ba871b75fc330f9ca76fac,1,3,1,1,2,3,1,2,1,2,1,3,"I felt disgust when I realized there was a hole in the lid our our houses trash can and saw that it had been infested with maggots, flies and bees.","I felt ... when I realized there was a hole in the lid our our houses trash can and saw that it had been infested with maggots, flies and bees.",days,minutes,4,4,4,2,2,1,4,2,4,3,3,2,1,4,4,4,3,4,1,1,4,3,3,"Yes, first time, I will answer the following questions.",18,Male,High school,South Asian,2,2,5,2,5,5,6,2,6,3,The event really happened in my life.,ORIGINAL
round-5,fear,5896,2021/10/06 3:56:05 pm EET,56090ce66d6463b70a7f604ee670596e,1,1,1,1,1,5,2,3,1,1,1,1,I felt fear when i was walking alone in the dark,I felt ... when i was walking alone in the dark,minutes,minutes,4,5,1,5,5,1,4,4,3,4,2,4,1,1,1,2,5,3,3,3,4,4,2,"No, I participated before and answered the next set of questions.",18,Female,High school,European,5,1,7,1,5,5,7,2,6,2,The event really happened in my life.,COPIED FROM: text id 5645
round-3,relief,3897,2021/09/03 10:13:06 pm EET,f3183a181b4339eb0fc6bb0ccf01faf9,1,1,1,1,1,1,1,1,1,1,1,1,I got the all clear from a health test,I got the all clear from a health test,days,hours,5,5,1,1,1,4,1,5,4,1,1,5,1,2,1,1,5,1,1,1,5,3,4,"No, I participated before and answered the next set of questions.",33,Female,High school,Prefer not to answer,6,5,4,6,3,2,6,1,2,2,--,COPIED FROM: text id 3567
round-4,no-emotion,4921,2021/09/20 2:25:31 am EET,be9308aa3fc8794c17b2372c9bd1c48d,1,1,1,1,1,1,1,1,1,1,1,1,I felt no particular emotion when my roommate ran around the apartment with my cat because she constantly plays with the cat and coo's over him.,I felt ... when my roommate ran around the apartment with my cat because she constantly plays with the cat and coo's over him.,minutes,I had none,2,5,4,5,3,3,1,1,1,1,5,3,1,1,2,5,1,5,1,1,4,4,1,"Yes, first time, I will answer the following questions.",19,Female,High school,European,2,1,5,3,7,6,6,5,7,1,--,ORIGINAL
round-5,shame,52393,2021/10/06 3:46:05 pm EET,572151767d57b81f026dac64da18a412,1,1,1,1,3,4,5,3,2,1,1,2,I spoke to someone who was in a relationship inappropriately,I spoke to someone who was in a relationship inappropriately,weeks,days,3,5,2,1,5,1,3,1,1,5,5,5,1,3,5,5,1,1,3,2,1,4,2,"Yes, first time, I will answer the following questions.",27,Female,Secondary education,European,7,5,4.3,2.3,6.3,1,6,2.7,4.3,3,The event really happened in my life.,"AVERAGED: text id 5722, 52393, 61042"
round-5,no-emotion,51507,2021/10/06 5:53:01 pm EET,a4f5252d143fcce3d5dcfbed81ec71de,2,3,1,1,1,2,1,3,2,1,1,3,I visited the silverstone race track to watch the qualifiying event with my husband a few years ago,I visited the silverstone race track to watch the qualifiying event with my husband a few years ago,hours,hours,3,5,2,1,2,4,3,2,2,4,5,3,3,1,1,2,1,4,2,1,4,1,2,"Yes, first time, I will answer the following questions.",31,Female,High school,European,2,3,6,6,3,7,6,3,3,5,The event really happened in my life.,ORIGINAL
round-5,fear,5881,2021/10/06 3:41:45 pm EET,7ca2ed45d2f59093e250f0e1b00ea394,4,2,2,4,2,2,3,2,3,1,2,4,The doctor said I had cancer,The doctor said I had cancer,seconds,weeks,5,5,5,1,3,1,5,5,5,1,1,2,1,4,2,4,4,3,5,5,5,5,5,"No, I participated before and answered the next set of questions.",54,Female,High school,European,3.5,2,5,5,4,5,4.5,2,2.5,3.5,The event really happened in my life.,"AVERAGED: text id 3288, 3395"
round-6,no-emotion,6548,2021/11/01 9:27:38 pm CET,02191cb179e2c047659852f26854fccc,1,3,1,1,1,3,1,1,1,1,1,1,When Im mindlessly scrolling on social media,When Im mindlessly scrolling on social media,hours,hours,1,5,1,5,5,3,3,1,1,5,1,5,2,1,3,3,1,1,3,1,4,3,1,"No, I participated before and answered the next set of questions.",20,Male,High school,European,5,2,6,6,5,4,6,2,4,2,The event really happened in my life.,COPIED FROM: text id 660
round-6,sadness,6875,2021/11/01 9:56:24 pm CET,166d00da6e03247d1c3f0efc4fbe4258,1,1,1,1,1,3,3,2,1,1,2,4,I lost my first patient to an irreversible cardiac arrest.,I lost my first patient to an irreversible cardiac arrest.,minutes,days,5,5,5,1,1,1,5,5,5,1,1,5,1,5,5,1,5,2,5,1,5,5,5,"No, I participated before and answered the next set of questions.",42,Male,Graduate degree (MA/MSc/MPhil/other),European,1,5,7,4,6,6,6,1,5,3,The event really happened in my life.,COPIED FROM: text id 6286
round-4,no-emotion,4944,2021/09/20 2:30:56 am EET,6acaffd3bbd5414c182b2fc91b0294a6,1,1,1,1,1,1,1,1,1,1,3,5,My cousin died from tacking to much alcohol,My cousin died from tacking to much alcohol,hours,hours,3,5,3,4,2,1,5,2,2,3,4,4,5,4,2,3,3,2,3,5,4,4,1,"Yes, first time, I will answer the following questions.",28,Male,Graduate degree (MA/MSc/MPhil/other),African,2,2.3,4.3,1.3,6.7,2.3,3,1,1.3,3,--,"AVERAGED: text id 4439, 4599, 4944"
round-6,joy,6446,2021/11/01 9:04:31 pm CET,6e82ff7c5977236ce6b81c215673b268,1,3,1,1,1,1,1,1,1,1,1,1,i felt joy when i got engaged,i felt ... when i got engaged,seconds,weeks,5,5,2,1,4,5,1,5,1,2,5,5,5,5,4,5,1,5,1,1,5,1,4,"No, I participated before and answered the next set of questions.",30,Female,Undergraduate degree (BA/BSc/other),European,2,2,5,6,3,5,5,2,5,5,The event really happened in my life.,COPIED FROM: text id 650
round-4,joy,4738,2021/09/20 1:00:15 am EET,1c6a8eb893404edeb58981b5f8b084bb,1,2,1,1,1,1,1,1,2,1,1,1,I felt joy when I passed my driving theory test with better marks than I originally thought,I felt ... when I passed my driving theory test with better marks than I originally thought,hours,days,4,4,3,1,3,5,1,5,1,5,1,2,3,3,5,1,1,3,1,1,5,1,2,"No, I participated before and answered the next set of questions.",22,Female,No formal qualifications,European,5,3,6,6,5,5,6,3,6,5,--,COPIED FROM: text id 4147
round-5,pride,51776,2021/10/06 5:46:03 pm EET,b1fa70f5755a4712b89f8db36b626997,1,1,1,1,1,2,1,1,1,1,1,1,When my son told me he saved a butterfly from a puddle because I felt like I was raising a good and kind person and it made me really proud of him that he'd think to save an insect.,When my son told me he saved a butterfly from a puddle because I felt like I was raising a good and kind person and it made me really ... of him that he'd think to save an insect.,minutes,hours,5,5,5,4,4,5,1,2,4,3,5,3,1,3,1,5,4,3,1,1,2,1,1,"No, I participated before and answered the next set of questions.",31,Female,High school,North American,1,1,5,5,5,5,5,5,3,5,The event really happened in my life.,COPIED FROM: text id 52778
round-5,joy,51219,2021/10/06 5:17:43 pm EET,cb55d51adc2ebfd13d5a2447a26e62c1,1,1,1,1,1,4,3,5,1,1,1,4,I felt joy when I won an auction for an item I had been wanting for a while.,I felt ... when I won an auction for an item I had been wanting for a while.,days,days,5,5,3,5,1,5,1,3,1,5,2,1,5,4,5,2,2,5,1,1,5,1,4,"No, I participated before and answered the next set of questions.",26,Male,Undergraduate degree (BA/BSc/other),Prefer not to answer,5,6,7,1,7,3,5,1,7,3,The event really happened in my life.,COPIED: Welcomeback!
round-5,pride,51654,2021/10/06 3:12:32 pm EET,dc27b4d37f2857ea0acff098cc1e7794,1,4,1,1,1,2,2,3,2,1,2,1,Completed my internship.,Completed my internship.,minutes,minutes,5,5,4,1,2,5,1,3,2,4,3,2,3,2,2,4,2,4,1,1,3,1,2,"No, I participated before and answered the next set of questions.",23,Male,Graduate degree (MA/MSc/MPhil/other),European,6,2,3,6,7,5,6,2,4,2,The event really happened in my life.,COPIED FROM: text id 51828
round-6,sadness,6897,2021/11/01 10:05:54 pm CET,ce7f0eb4a617916c588c9f4d6e4d066e,1,2,1,2,1,2,2,2,2,1,1,1,Moving away to a new city,Moving away to a new city,weeks,weeks,5,5,5,1,1,1,5,5,1,1,5,3,1,3,1,5,3,1,3,1,1,5,5,"No, I participated before and answered the next set of questions.",27,Female,Graduate degree (MA/MSc/MPhil/other),European,5,5,6,6,2,3,6,5,5,5,The event really happened in my life.,COPIED FROM: text id 6597
round-6,disgust,6229,2021/11/01 8:20:07 pm CET,45d5eaec43b0aa347aa24eb58e3b3e9a,1,2,1,1,1,1,1,1,1,1,1,3,I witnessed huge queues outside petrol stations during a petrol shortage.,I witnessed huge queues outside petrol stations during a petrol shortage.,seconds,hours,2,5,2,2,2,1,3,2,4,1,5,4,1,1,1,5,2,4,5,4,3,3,1,"Yes, first time, I will answer the following questions.",29,Male,Graduate degree (MA/MSc/MPhil/other),European,5,2,7,2,6,4,7,2,6,3,The event really happened in my life.,ORIGINAL
round-4,surprise,41677,2021/09/20 1:26:30 am EET,2bb0b2dc21ebcd1255f295143e524967,1,1,1,1,1,1,1,1,1,1,1,1,"For my 40th birthday, my wife planned a trip. I didn't know where we were going until we got on the plane and they announced that we'd be landing in Seattle. I thought the surprises were over, but when we got to the place we were staying, I opened the door, and there stood one of my very best friends, who I hadn't seen in years, because she moved to Iceland. I was stunned.","For my 40th birthday, my wife planned a trip. I didn't know where we were going until we got on the plane and they announced that we'd be landing in Seattle. I thought the surprises were over, but when we got to the place we were staying, I opened the door, and there stood one of my very best friends, who I hadn't seen in years, because she moved to Iceland. I was ....",minutes,hours,5,5,5,2,1,5,1,2,1,1,5,4,4,2,4,4,1,5,1,1,2,1,2,"No, I participated before and answered the next set of questions.",41,Male,Graduate degree (MA/MSc/MPhil/other),North American,3,4,6,7,6,6,6,2,2,1,--,COPIED FROM: text id 4259
round-6,fear,6354,2021/11/01 9:21:35 pm CET,a8b9b3bbdbba798fd6645c7f1b8adbcb,1,1,1,1,1,3,3,1,1,1,1,3,A dog ran out in front of my car.,A dog ran out in front of my car.,seconds,minutes,5,5,5,1,1,1,5,1,5,1,5,1,3,5,5,5,5,1,1,1,5,3,3,"No, I participated before and answered the next set of questions.",43,Female,High school,European,6,2,6,5,6,2,7,2,6,4,The event really happened in my life.,COPIED FROM: text id 6168
round-5,surprise,52601,2021/10/06 6:05:48 pm EET,6f590e3da93b16b9d59e56971896b3b7,1,3,1,1,2,3,2,1,1,1,1,2,someone I considered a friend tried to embarass me at a party in front of everyone. It was completely out of character and I was shocked when she tried to do it.,someone I considered a friend tried to embarass me at a party in front of everyone. It was completely out of character and I was shocked when she tried to do it.,minutes,weeks,4,5,4,1,1,1,5,4,1,1,5,1,2,3,2,5,1,2,4,5,3,5,5,"No, I participated before and answered the next set of questions.",21,Female,Undergraduate degree (BA/BSc/other),European,5,6,7,7,2,5,7,2,3,6,The event really happened in my life.,COPIED FROM: text id 51568
round-4,sadness,41440,2021/09/20 12:47:35 am EET,d938c9c41ca3be5e56e29bdfbc9dc29f,1,1,1,1,1,5,1,1,1,1,4,5,I lost my grandma. It wasn't a sweet experience at all. I cried bitterly for days.,I lost my grandma. It wasn't a sweet experience at all. I cried bitterly for days.,weeks,weeks,5,5,5,1,5,1,5,1,5,1,1,1,1,1,1,1,5,5,1,2,4,5,5,"No, I participated before and answered the next set of questions.",23,Female,Graduate degree (MA/MSc/MPhil/other),African,4.5,1,6,1,6.5,7,7,1,7,1,--,"AVERAGED: text id 41549, 41867"
round-3,joy,3578,2021/09/03 9:32:02 pm EET,80d0da88b815fa371376a13c56be158b,1,2,1,1,1,3,3,4,1,1,2,4,I felt joy when I saw my son take his first steps across the living room all by himself.,I felt ... when I saw my son take his first steps across the living room all by himself.,seconds,hours,5,4,4,4,2,5,1,2,5,1,5,3,5,2,1,5,1,5,1,1,2,1,1,"No, I participated before and answered the next set of questions.",28,Female,Undergraduate degree (BA/BSc/other),North American,5,4,6,5,5,4,7,6,4,3,--,COPIED FROM: text id 3270
round-4,guilt,4704,2021/09/20 12:33:23 am EET,9cac81c549b8664828f91fd154e73cfa,1,4,1,1,1,2,1,1,1,1,1,1,I was late to pick my child up from nursery and she was the only child left,I was late to pick my child up from nursery and she was the only child left,minutes,weeks,5,5,3,1,1,1,5,3,4,3,3,1,1,5,2,3,3,1,5,3,5,5,5,"No, I participated before and answered the next set of questions.",33,Female,Undergraduate degree (BA/BSc/other),Prefer not to answer,4,5,5,4,5,3,4,5,4,4,--,COPIED FROM REJECTED: text id 4540
round-6,sadness,6911,2021/11/01 10:07:51 pm CET,1a683c4def2886b4fdef3cde7e5f11d3,1,3,1,1,1,2,2,2,1,1,1,3,My grandpa says he wishes he could walk like he used too,My grandpa says he wishes he could walk like he used too,minutes,days,4,4,3,3,2,1,4,2,1,1,3,1,1,3,1,4,3,3,1,1,3,5,4,"No, I participated before and answered the next set of questions.",25,Female,Secondary education,British,4,5.5,6,6,4.5,3.5,5.5,2.5,4,3,The event really happened in my life.,"AVERAGED: text id 52561, 6610"
round-5,fear,5739,2021/10/06 2:18:10 pm EET,18675a3d836669a516f36227a97d50f8,2,2,3,2,4,4,3,2,1,1,5,5,beacause i was not sure of an outcome of a situation,beacause i was not sure of an outcome of a situation,minutes,seconds,4,3,2,1,2,3,3,4,4,2,4,3,3,4,3,3,4,2,4,4,2,4,3,"No, I participated before and answered the next set of questions.",34,Male,Undergraduate degree (BA/BSc/other),North American,3,4,2,4,5,2,3,3,3,4,The event really happened in my life.,COPIED FROM: text id 515
round-7,disgust,753,2021/11/09 11:22:42 pm CET,01501eec54f6f0f9286f079c7b23b589,2,2,2,3,2,4,3,3,2,4,3,3,I felt disgust when my ex boyfriend cheated on my because I trusted him.,I felt ... when my ex boyfriend cheated on my because I trusted him.,hours,weeks,5,5,4,1,2,1,5,3,3,2,5,2,1,5,1,5,1,2,5,5,5,5,5,"No, I participated before and answered the next set of questions.",20,Female,High school,European,4,4,5,5,4,4,5,2,5,5,The event really happened in my life.,COPIED FROM: text id 7203
round-5,surprise,52459,2021/10/06 3:24:05 pm EET,dc79e02ffe7f240fd79b0d48b95062e3,1,3,1,1,1,2,1,1,1,1,1,1,I found out I was preganant with my first child.,I found out I was preganant with my first child.,weeks,days,5,5,4,1,1,5,1,5,4,5,4,5,5,3,1,1,1,4,1,1,5,1,5,"No, I participated before and answered the next set of questions.",28,Female,Undergraduate degree (BA/BSc/other),European,3,3,5,1,5,5,6,3,7,6,The event really happened in my life.,COPIED FROM: text id 51892
round-4,joy,4769,2021/09/20 2:02:13 am EET,004c4f6a6aada43370aa40650db0415a,1,1,1,1,1,3,1,1,1,1,1,1,My best friend had her second child after having been pregnant through a pandemic while also studying to be a midwife,My best friend had her second child after having been pregnant through a pandemic while also studying to be a midwife,days,days,4,5,2,2,4,4,2,3,4,1,4,5,5,2,1,5,5,3,1,1,1,1,1,"No, I participated before and answered the next set of questions.",27,Female,High school,Prefer not to answer,4,4,5,5,5,6,5,2,5,3,--,COPIED FROM: text id 41205
round-6,joy,6435,2021/11/01 8:10:59 pm CET,d7a3add373de0dcb46c1efe3647962fe,1,1,1,1,1,1,1,1,1,1,1,3,In early October this year when I completed my first Ultra Marathon race,In early October this year when I completed my first Ultra Marathon race,hours,weeks,5,5,1,1,2,5,4,4,1,4,2,4,5,1,3,1,1,5,1,1,5,1,5,"Yes, first time, I will answer the following questions.",55,Male,Undergraduate degree (BA/BSc/other),European,3,5,7,3,6,7,4,1,6,2,The event really happened in my life.,ORIGINAL
